ID,PLIP_score
UQA_docked_complex,0.2000
USF_docked_complex,0.2000
USS_docked_complex,0.2000
UUF_docked_complex,0.2000
UYS_docked_complex,0.2000
UZW_docked_complex,0.2000
V2E_docked_complex,0.2000
V2X_docked_complex,0.2000
V4B_docked_complex,0.2000
V5L_docked_complex,0.2000
V6E_docked_complex,0.2000
VCP_docked_complex,0.2000
VD3_docked_complex,0.2000
VH1_docked_complex,0.2000
VH7_docked_complex,0.2000
VIU_docked_complex,0.2000
VKL_docked_complex,0.2000
VLV_docked_complex,0.2000
VOJ_docked_complex,0.2000
VOZ_docked_complex,0.2000
VP7_docked_complex,0.2000
VPJ_docked_complex,0.2000
VTW_docked_complex,0.2000
VVQ_docked_complex,0.2000
VXS_docked_complex,0.2000
VXY_docked_complex,0.2000
VY0_docked_complex,0.2000
W29_docked_complex,0.2000
W2K_docked_complex,0.2000
W40_docked_complex,0.2000
W4U_docked_complex,0.2000
W58_docked_complex,0.2000
W9K_docked_complex,0.2000
WA6_docked_complex,0.2000
WAB_docked_complex,0.2000
WAW_docked_complex,0.2000
WB7_docked_complex,0.2000
WDX_docked_complex,0.2000
WED_docked_complex,0.2000
WEE_docked_complex,0.2000
WF0_docked_complex,0.2000
WHI_docked_complex,0.2000
WI2_docked_complex,0.2000
WIC_docked_complex,0.2000
WJQ_docked_complex,0.2000
WMF_docked_complex,0.2000
WQL_docked_complex,0.2000
WQS_docked_complex,0.2000
WTM_docked_complex,0.2000
WUB_docked_complex,0.2000
WVM_docked_complex,0.2000
WVR_docked_complex,0.2000
WVZ_docked_complex,0.2000
X01_docked_complex,0.2000
X0L_docked_complex,0.2000
X2T_docked_complex,0.2000
X5E_docked_complex,0.2000
X7L_docked_complex,0.2000
XAV_docked_complex,0.2000
XBR_docked_complex,0.2000
XE0_docked_complex,0.2000
XE9_docked_complex,0.2000
XHK_docked_complex,0.2000
XI6_docked_complex,0.2000
XIA_docked_complex,0.2000
XJ1_docked_complex,0.2000
XJU_docked_complex,0.2000
XKT_docked_complex,0.2000
XKU_docked_complex,0.2000
XL9_docked_complex,0.2000
XLO_docked_complex,0.2000
XO3_docked_complex,0.2000
XOV_docked_complex,0.2000
XPY_docked_complex,0.2000
XR3_docked_complex,0.2000
XTA_docked_complex,0.2000
XTV_docked_complex,0.2000
XU2_docked_complex,0.2000
XVH_docked_complex,0.2000
XWD_docked_complex,0.2000
XWO_docked_complex,0.2000
XZC_docked_complex,0.2000
XZI_docked_complex,0.2000
Y10_docked_complex,0.2000
Y1G_docked_complex,0.2000
Y49_docked_complex,0.2000
Y6E_docked_complex,0.2000
Y6I_docked_complex,0.2000
Y7O_docked_complex,0.2000
Y8X_docked_complex,0.2000
Y9W_docked_complex,0.2000
YAM_docked_complex,0.2000
YC1_docked_complex,0.2000
YE7_docked_complex,0.2000
YEQ_docked_complex,0.2000
YET_docked_complex,0.2000
YFM_docked_complex,0.2000
YG7_docked_complex,0.2000
YGW_docked_complex,0.2000
YJN_docked_complex,0.2000
YM2_docked_complex,0.2000
YN9_docked_complex,0.2000
YNE_docked_complex,0.2000
YPD_docked_complex,0.2000
YQZ_docked_complex,0.2000
YRP_docked_complex,0.2000
YSG_docked_complex,0.2000
YT1_docked_complex,0.2000
YW9_docked_complex,0.2000
YWO_docked_complex,0.2000
Z12_docked_complex,0.2000
Z24_docked_complex,0.2000
Z77_docked_complex,0.2000
Z7D_docked_complex,0.2000
ZAM_docked_complex,0.2000
ZC0_docked_complex,0.2000
ZCF_docked_complex,0.2000
ZGV_docked_complex,0.2000
ZI1_docked_complex,0.2000
ZIG_docked_complex,0.2000
ZL5_docked_complex,0.2000
ZMA_docked_complex,0.2000
ZNG_docked_complex,0.2000
ZOG_docked_complex,0.2000
ZRH_docked_complex,0.2000
ZRM_docked_complex,0.2000
ZSB_docked_complex,0.2000
ZSY_docked_complex,0.2000
ZTO_docked_complex,0.2000
ZWK_docked_complex,0.2000
ZXH_docked_complex,0.2000
ZZN_docked_complex,0.2000
00G_docked_complex,0.0000
00J_docked_complex,0.0000
01I_docked_complex,0.0000
039_docked_complex,0.0000
03C_docked_complex,0.0000
052_docked_complex,0.0000
054_docked_complex,0.0000
057_docked_complex,0.0000
058_docked_complex,0.0000
05G_docked_complex,0.0000
07F_docked_complex,0.0000
07H_docked_complex,0.0000
085_docked_complex,0.0000
08H_docked_complex,0.0000
092_docked_complex,0.0000
0BV_docked_complex,0.0000
0C2_docked_complex,0.0000
0EU_docked_complex,0.0000
0GI_docked_complex,0.0000
0GW_docked_complex,0.0000
0H6_docked_complex,0.0000
0J3_docked_complex,0.0000
0KS_docked_complex,0.0000
0KW_docked_complex,0.0000
0LC_docked_complex,0.0000
0LR_docked_complex,0.0000
0LS_docked_complex,0.0000
0M2_docked_complex,0.0000
0NE_docked_complex,0.0000
0NN_docked_complex,0.0000
0RD_docked_complex,0.0000
0RF_docked_complex,0.0000
0RR_docked_complex,0.0000
0RS_docked_complex,0.0000
0SD_docked_complex,0.0000
0SF_docked_complex,0.0000
0U7_docked_complex,0.0000
0UA_docked_complex,0.0000
0UE_docked_complex,0.0000
0VB_docked_complex,0.0000
0VE_docked_complex,0.0000
0VM_docked_complex,0.0000
0VP_docked_complex,0.0000
0WH_docked_complex,0.0000
0WP_docked_complex,0.0000
0YV_docked_complex,0.0000
0Z1_docked_complex,0.0000
113_docked_complex,0.0000
11V_docked_complex,0.0000
12X_docked_complex,0.0000
134_docked_complex,0.0000
13Q_docked_complex,0.0000
14K_docked_complex,0.0000
15S_docked_complex,0.0000
19E_docked_complex,0.0000
19H_docked_complex,0.0000
19P_docked_complex,0.0000
1A0_docked_complex,0.0000
1AK_docked_complex,0.0000
1BF_docked_complex,0.0000
1BK_docked_complex,0.0000
1BM_docked_complex,0.0000
1CD_docked_complex,0.0000
1CG_docked_complex,0.0000
1ED_docked_complex,0.0000
1EO_docked_complex,0.0000
1FG_docked_complex,0.0000
1G0_docked_complex,0.0000
1GG_docked_complex,0.0000
1H4_docked_complex,0.0000
1H8_docked_complex,0.0000
1HF_docked_complex,0.0000
1HW_docked_complex,0.0000
1JV_docked_complex,0.0000
1KS_docked_complex,0.0000
1L4_docked_complex,0.0000
1L6_docked_complex,0.0000
1LI_docked_complex,0.0000
1M1_docked_complex,0.0000
1M5_docked_complex,0.0000
1MV_docked_complex,0.0000
1ND_docked_complex,0.0000
1NU_docked_complex,0.0000
1O5_docked_complex,0.0000
1P6_docked_complex,0.0000
1P9_docked_complex,0.0000
1PD_docked_complex,0.0000
1PF_docked_complex,0.0000
1PK_docked_complex,0.0000
1PU_docked_complex,0.0000
1Q3_docked_complex,0.0000
1QE_docked_complex,0.0000
1R7_docked_complex,0.0000
1RI_docked_complex,0.0000
1SK_docked_complex,0.0000
1SM_docked_complex,0.0000
1TR_docked_complex,0.0000
1UK_docked_complex,0.0000
1V5_docked_complex,0.0000
1VL_docked_complex,0.0000
1VM_docked_complex,0.0000
1VY_docked_complex,0.0000
1W2_docked_complex,0.0000
1WP_docked_complex,0.0000
1WS_docked_complex,0.0000
1YZ_docked_complex,0.0000
216_docked_complex,0.0000
22T_docked_complex,0.0000
24F_docked_complex,0.0000
253_docked_complex,0.0000
27O_docked_complex,0.0000
27P_docked_complex,0.0000
28Q_docked_complex,0.0000
29K_docked_complex,0.0000
29M_docked_complex,0.0000
29Q_docked_complex,0.0000
2B2_docked_complex,0.0000
2C5_docked_complex,0.0000
2F0_docked_complex,0.0000
2F1_docked_complex,0.0000
2FZ_docked_complex,0.0000
2GK_docked_complex,0.0000
2GV_docked_complex,0.0000
2H4_docked_complex,0.0000
2IN_docked_complex,0.0000
2JL_docked_complex,0.0000
2N2_docked_complex,0.0000
2NS_docked_complex,0.0000
2P4_docked_complex,0.0000
2QK_docked_complex,0.0000
2S9_docked_complex,0.0000
2UT_docked_complex,0.0000
2V2_docked_complex,0.0000
2V6_docked_complex,0.0000
2V8_docked_complex,0.0000
2V9_docked_complex,0.0000
2VN_docked_complex,0.0000
2WI_docked_complex,0.0000
2WY_docked_complex,0.0000
2X6_docked_complex,0.0000
2Y6_docked_complex,0.0000
2YQ_docked_complex,0.0000
30K_docked_complex,0.0000
31K_docked_complex,0.0000
31T_docked_complex,0.0000
31V_docked_complex,0.0000
324_docked_complex,0.0000
326_docked_complex,0.0000
32K_docked_complex,0.0000
336_docked_complex,0.0000
33I_docked_complex,0.0000
34L_docked_complex,0.0000
34W_docked_complex,0.0000
354_docked_complex,0.0000
35O_docked_complex,0.0000
35Z_docked_complex,0.0000
369_docked_complex,0.0000
371_docked_complex,0.0000
373_docked_complex,0.0000
37G_docked_complex,0.0000
38M_docked_complex,0.0000
38Q_docked_complex,0.0000
38W_docked_complex,0.0000
390_docked_complex,0.0000
391_docked_complex,0.0000
3AS_docked_complex,0.0000
3B9_docked_complex,0.0000
3BQ_docked_complex,0.0000
3E8_docked_complex,0.0000
3EQ_docked_complex,0.0000
3FF_docked_complex,0.0000
3GF_docked_complex,0.0000
3GG_docked_complex,0.0000
3I5_docked_complex,0.0000
3JE_docked_complex,0.0000
3K6_docked_complex,0.0000
3L0_docked_complex,0.0000
3O6_docked_complex,0.0000
3OB_docked_complex,0.0000
3P5_docked_complex,0.0000
3QC_docked_complex,0.0000
3QQ_docked_complex,0.0000
3RH_docked_complex,0.0000
3RT_docked_complex,0.0000
3S3_docked_complex,0.0000
3SG_docked_complex,0.0000
3T8_docked_complex,0.0000
3TH_docked_complex,0.0000
3U6_docked_complex,0.0000
3UI_docked_complex,0.0000
3VM_docked_complex,0.0000
3WE_docked_complex,0.0000
3X7_docked_complex,0.0000
3XD_docked_complex,0.0000
3Z1_docked_complex,0.0000
409_docked_complex,0.0000
40Z_docked_complex,0.0000
42O_docked_complex,0.0000
42T_docked_complex,0.0000
43I_docked_complex,0.0000
43K_docked_complex,0.0000
43L_docked_complex,0.0000
43T_docked_complex,0.0000
446_docked_complex,0.0000
46A_docked_complex,0.0000
472_docked_complex,0.0000
484_docked_complex,0.0000
48U_docked_complex,0.0000
4A0_docked_complex,0.0000
4AO_docked_complex,0.0000
4BK_docked_complex,0.0000
4C6_docked_complex,0.0000
4DN_docked_complex,0.0000
4DQ_docked_complex,0.0000
4EL_docked_complex,0.0000
4F6_docked_complex,0.0000
4FN_docked_complex,0.0000
4ID_docked_complex,0.0000
4J4_docked_complex,0.0000
4K7_docked_complex,0.0000
4KM_docked_complex,0.0000
4LN_docked_complex,0.0000
4LP_docked_complex,0.0000
4M1_docked_complex,0.0000
4MG_docked_complex,0.0000
4O2_docked_complex,0.0000
4OR_docked_complex,0.0000
4P3_docked_complex,0.0000
4Q6_docked_complex,0.0000
4Q9_docked_complex,0.0000
4QA_docked_complex,0.0000
4QB_docked_complex,0.0000
4SS_docked_complex,0.0000
4T1_docked_complex,0.0000
4TL_docked_complex,0.0000
4U9_docked_complex,0.0000
4US_docked_complex,0.0000
4VF_docked_complex,0.0000
4VL_docked_complex,0.0000
4WB_docked_complex,0.0000
4X4_docked_complex,0.0000
4XA_docked_complex,0.0000
4XN_docked_complex,0.0000
4YT_docked_complex,0.0000
4ZJ_docked_complex,0.0000
503_docked_complex,0.0000
50E_docked_complex,0.0000
50F_docked_complex,0.0000
50J_docked_complex,0.0000
51D_docked_complex,0.0000
52E_docked_complex,0.0000
52P_docked_complex,0.0000
534_docked_complex,0.0000
53L_docked_complex,0.0000
57L_docked_complex,0.0000
58K_docked_complex,0.0000
58T_docked_complex,0.0000
58V_docked_complex,0.0000
599_docked_complex,0.0000
5A7_docked_complex,0.0000
5C5_docked_complex,0.0000
5CJ_docked_complex,0.0000
5D1_docked_complex,0.0000
5DG_docked_complex,0.0000
5DT_docked_complex,0.0000
5DV_docked_complex,0.0000
5EV_docked_complex,0.0000
5FI_docked_complex,0.0000
5FS_docked_complex,0.0000
5GD_docked_complex,0.0000
5H2_docked_complex,0.0000
5I8_docked_complex,0.0000
5IL_docked_complex,0.0000
5KH_docked_complex,0.0000
5MA_docked_complex,0.0000
5O1_docked_complex,0.0000
5P2_docked_complex,0.0000
5P6_docked_complex,0.0000
5PB_docked_complex,0.0000
5PZ_docked_complex,0.0000
5QM_docked_complex,0.0000
5QO_docked_complex,0.0000
5RA_docked_complex,0.0000
5RL_docked_complex,0.0000
5S6_docked_complex,0.0000
5S8_docked_complex,0.0000
5SL_docked_complex,0.0000
5ST_docked_complex,0.0000
5T5_docked_complex,0.0000
5T8_docked_complex,0.0000
5TA_docked_complex,0.0000
5TF_docked_complex,0.0000
5VD_docked_complex,0.0000
5VE_docked_complex,0.0000
5VS_docked_complex,0.0000
5W3_docked_complex,0.0000
5WJ_docked_complex,0.0000
5WK_docked_complex,0.0000
5WR_docked_complex,0.0000
5XH_docked_complex,0.0000
5XN_docked_complex,0.0000
5Y2_docked_complex,0.0000
5YH_docked_complex,0.0000
5ZH_docked_complex,0.0000
609_docked_complex,0.0000
60K_docked_complex,0.0000
614_docked_complex,0.0000
61E_docked_complex,0.0000
61H_docked_complex,0.0000
631_docked_complex,0.0000
634_docked_complex,0.0000
63N_docked_complex,0.0000
63R_docked_complex,0.0000
64I_docked_complex,0.0000
64J_docked_complex,0.0000
651_docked_complex,0.0000
652_docked_complex,0.0000
65Y_docked_complex,0.0000
665_docked_complex,0.0000
666_docked_complex,0.0000
66H_docked_complex,0.0000
66T_docked_complex,0.0000
676_docked_complex,0.0000
679_docked_complex,0.0000
67A_docked_complex,0.0000
67C_docked_complex,0.0000
67T_docked_complex,0.0000
688_docked_complex,0.0000
68Y_docked_complex,0.0000
696_docked_complex,0.0000
69E_docked_complex,0.0000
6CY_docked_complex,0.0000
6D7_docked_complex,0.0000
6D8_docked_complex,0.0000
6DA_docked_complex,0.0000
6DG_docked_complex,0.0000
6ED_docked_complex,0.0000
6ET_docked_complex,0.0000
6F1_docked_complex,0.0000
6FV_docked_complex,0.0000
6GI_docked_complex,0.0000
6I7_docked_complex,0.0000
6IG_docked_complex,0.0000
6JS_docked_complex,0.0000
6KD_docked_complex,0.0000
6KE_docked_complex,0.0000
6LL_docked_complex,0.0000
6MK_docked_complex,0.0000
6NM_docked_complex,0.0000
6NS_docked_complex,0.0000
6NZ_docked_complex,0.0000
6P1_docked_complex,0.0000
6Q1_docked_complex,0.0000
6QG_docked_complex,0.0000
6QL_docked_complex,0.0000
6RA_docked_complex,0.0000
6SC_docked_complex,0.0000
6T3_docked_complex,0.0000
6TC_docked_complex,0.0000
6TD_docked_complex,0.0000
6U1_docked_complex,0.0000
6UJ_docked_complex,0.0000
6UY_docked_complex,0.0000
6V3_docked_complex,0.0000
6WF_docked_complex,0.0000
6WY_docked_complex,0.0000
6Y4_docked_complex,0.0000
6Y7_docked_complex,0.0000
6ZJ_docked_complex,0.0000
706_docked_complex,0.0000
70Q_docked_complex,0.0000
710_docked_complex,0.0000
736_docked_complex,0.0000
73J_docked_complex,0.0000
740_docked_complex,0.0000
74D_docked_complex,0.0000
74E_docked_complex,0.0000
74N_docked_complex,0.0000
75R_docked_complex,0.0000
75T_docked_complex,0.0000
75X_docked_complex,0.0000
76Q_docked_complex,0.0000
770_docked_complex,0.0000
771_docked_complex,0.0000
77C_docked_complex,0.0000
79R_docked_complex,0.0000
7A4_docked_complex,0.0000
7AA_docked_complex,0.0000
7AE_docked_complex,0.0000
7BD_docked_complex,0.0000
7CE_docked_complex,0.0000
7FM_docked_complex,0.0000
7GD_docked_complex,0.0000
7GE_docked_complex,0.0000
7HF_docked_complex,0.0000
7HL_docked_complex,0.0000
7HN_docked_complex,0.0000
7HU_docked_complex,0.0000
7I0_docked_complex,0.0000
7I4_docked_complex,0.0000
7JG_docked_complex,0.0000
7KJ_docked_complex,0.0000
7LV_docked_complex,0.0000
7M7_docked_complex,0.0000
7M8_docked_complex,0.0000
7MJ_docked_complex,0.0000
7MY_docked_complex,0.0000
7N2_docked_complex,0.0000
7QJ_docked_complex,0.0000
7RO_docked_complex,0.0000
7RY_docked_complex,0.0000
7SD_docked_complex,0.0000
7SL_docked_complex,0.0000
7SU_docked_complex,0.0000
7TX_docked_complex,0.0000
7U2_docked_complex,0.0000
7U8_docked_complex,0.0000
7UN_docked_complex,0.0000
7W3_docked_complex,0.0000
7W8_docked_complex,0.0000
7WZ_docked_complex,0.0000
7XB_docked_complex,0.0000
7ZA_docked_complex,0.0000
7ZY_docked_complex,0.0000
804_docked_complex,0.0000
808_docked_complex,0.0000
80C_docked_complex,0.0000
81O_docked_complex,0.0000
81V_docked_complex,0.0000
82L_docked_complex,0.0000
82M_docked_complex,0.0000
83H_docked_complex,0.0000
84J_docked_complex,0.0000
84S_docked_complex,0.0000
85S_docked_complex,0.0000
869_docked_complex,0.0000
86K_docked_complex,0.0000
870_docked_complex,0.0000
879_docked_complex,0.0000
87R_docked_complex,0.0000
88E_docked_complex,0.0000
88H_docked_complex,0.0000
88M_docked_complex,0.0000
8AJ_docked_complex,0.0000
8B3_docked_complex,0.0000
8CA_docked_complex,0.0000
8CF_docked_complex,0.0000
8DQ_docked_complex,0.0000
8E9_docked_complex,0.0000
8F0_docked_complex,0.0000
8FN_docked_complex,0.0000
8GI_docked_complex,0.0000
8GJ_docked_complex,0.0000
8GO_docked_complex,0.0000
8H0_docked_complex,0.0000
8HA_docked_complex,0.0000
8HF_docked_complex,0.0000
8HM_docked_complex,0.0000
8HV_docked_complex,0.0000
8JN_docked_complex,0.0000
8KA_docked_complex,0.0000
8LV_docked_complex,0.0000
8M6_docked_complex,0.0000
8NL_docked_complex,0.0000
8O8_docked_complex,0.0000
8QD_docked_complex,0.0000
8R7_docked_complex,0.0000
8RW_docked_complex,0.0000
8W2_docked_complex,0.0000
8WL_docked_complex,0.0000
8XS_docked_complex,0.0000
8Y2_docked_complex,0.0000
8YD_docked_complex,0.0000
8ZA_docked_complex,0.0000
8ZH_docked_complex,0.0000
90C_docked_complex,0.0000
90K_docked_complex,0.0000
92W_docked_complex,0.0000
935_docked_complex,0.0000
950_docked_complex,0.0000
951_docked_complex,0.0000
95K_docked_complex,0.0000
95O_docked_complex,0.0000
96T_docked_complex,0.0000
96V_docked_complex,0.0000
96Y_docked_complex,0.0000
970_docked_complex,0.0000
97E_docked_complex,0.0000
97L_docked_complex,0.0000
97U_docked_complex,0.0000
989_docked_complex,0.0000
98E_docked_complex,0.0000
990_docked_complex,0.0000
9AR_docked_complex,0.0000
9B1_docked_complex,0.0000
9CQ_docked_complex,0.0000
9CY_docked_complex,0.0000
9D1_docked_complex,0.0000
9EU_docked_complex,0.0000
9G0_docked_complex,0.0000
9GJ_docked_complex,0.0000
9GS_docked_complex,0.0000
9H6_docked_complex,0.0000
9I2_docked_complex,0.0000
9IM_docked_complex,0.0000
9J4_docked_complex,0.0000
9JF_docked_complex,0.0000
9JI_docked_complex,0.0000
9KW_docked_complex,0.0000
9LD_docked_complex,0.0000
9LG_docked_complex,0.0000
9LS_docked_complex,0.0000
9LX_docked_complex,0.0000
9M0_docked_complex,0.0000
9MA_docked_complex,0.0000
9NG_docked_complex,0.0000
9P2_docked_complex,0.0000
9Q9_docked_complex,0.0000
9RB_docked_complex,0.0000
9RY_docked_complex,0.0000
9UD_docked_complex,0.0000
9W1_docked_complex,0.0000
9WH_docked_complex,0.0000
9XK_docked_complex,0.0000
9XU_docked_complex,0.0000
9YD_docked_complex,0.0000
9YO_docked_complex,0.0000
9ZF_docked_complex,0.0000
9ZW_docked_complex,0.0000
9ZZ_docked_complex,0.0000
A07_docked_complex,0.0000
A0H_docked_complex,0.0000
A1A0B_docked_complex,0.0000
A1A0T_docked_complex,0.0000
A1A1P_docked_complex,0.0000
A1A3K_docked_complex,0.0000
A1A4F_docked_complex,0.0000
A1A53_docked_complex,0.0000
A1A6B_docked_complex,0.0000
A1A6D_docked_complex,0.0000
A1A8P_docked_complex,0.0000
A1AAE_docked_complex,0.0000
A1AAV_docked_complex,0.0000
A1AAY_docked_complex,0.0000
A1ABU_docked_complex,0.0000
A1AC7_docked_complex,0.0000
A1ACP_docked_complex,0.0000
A1ACV_docked_complex,0.0000
A1AED_docked_complex,0.0000
A1AEY_docked_complex,0.0000
A1AF5_docked_complex,0.0000
A1AF6_docked_complex,0.0000
A1AG6_docked_complex,0.0000
A1AH1_docked_complex,0.0000
A1AHE_docked_complex,0.0000
A1AHK_docked_complex,0.0000
A1AHP_docked_complex,0.0000
A1AIG_docked_complex,0.0000
A1AIK_docked_complex,0.0000
A1AL5_docked_complex,0.0000
A1AL6_docked_complex,0.0000
A1AO3_docked_complex,0.0000
A1AO6_docked_complex,0.0000
A1AOY_docked_complex,0.0000
A1APN_docked_complex,0.0000
A1APQ_docked_complex,0.0000
A1AQ0_docked_complex,0.0000
A1AQK_docked_complex,0.0000
A1AQY_docked_complex,0.0000
A1ARZ_docked_complex,0.0000
A1ASO_docked_complex,0.0000
A1ASU_docked_complex,0.0000
A1ATF_docked_complex,0.0000
A1ATL_docked_complex,0.0000
A1ATW_docked_complex,0.0000
A1ATX_docked_complex,0.0000
A1ATZ_docked_complex,0.0000
A1AUX_docked_complex,0.0000
A1AV9_docked_complex,0.0000
A1AVK_docked_complex,0.0000
A1AZ4_docked_complex,0.0000
A1AZ8_docked_complex,0.0000
A1AZE_docked_complex,0.0000
A1B4W_docked_complex,0.0000
A1B9E_docked_complex,0.0000
A1BBW_docked_complex,0.0000
A1BE2_docked_complex,0.0000
A1BF9_docked_complex,0.0000
A1BIV_docked_complex,0.0000
A1BIX_docked_complex,0.0000
A1BLV_docked_complex,0.0000
A1BME_docked_complex,0.0000
A1BRV_docked_complex,0.0000
A1BXO_docked_complex,0.0000
A1BY9_docked_complex,0.0000
A1BYY_docked_complex,0.0000
A1CAF_docked_complex,0.0000
A1D5L_docked_complex,0.0000
A1D5X_docked_complex,0.0000
A1D6I_docked_complex,0.0000
A1D70_docked_complex,0.0000
A1D84_docked_complex,0.0000
A1D8M_docked_complex,0.0000
A1D9A_docked_complex,0.0000
A1D9I_docked_complex,0.0000
A1EJV_docked_complex,0.0000
A1EKX_docked_complex,0.0000
A1EMR_docked_complex,0.0000
A1H0T_docked_complex,0.0000
A1H1I_docked_complex,0.0000
A1H1U_docked_complex,0.0000
A1H4F_docked_complex,0.0000
A1H4G_docked_complex,0.0000
A1H4T_docked_complex,0.0000
A1H5J_docked_complex,0.0000
A1H76_docked_complex,0.0000
A1H7Z_docked_complex,0.0000
A1H8K_docked_complex,0.0000
A1IA7_docked_complex,0.0000
A1IB8_docked_complex,0.0000
A1IDR_docked_complex,0.0000
A1IFQ_docked_complex,0.0000
A1IG1_docked_complex,0.0000
A1IG3_docked_complex,0.0000
A1IHO_docked_complex,0.0000
A1III_docked_complex,0.0000
A1IJ2_docked_complex,0.0000
A1IJV_docked_complex,0.0000
A1IL0_docked_complex,0.0000
A1ILP_docked_complex,0.0000
A1ILS_docked_complex,0.0000
A1IPE_docked_complex,0.0000
A1IRR_docked_complex,0.0000
A1ITA_docked_complex,0.0000
A1ITD_docked_complex,0.0000
A1ITV_docked_complex,0.0000
A1IZ9_docked_complex,0.0000
A1L04_docked_complex,0.0000
A1L1E_docked_complex,0.0000
A1L2L_docked_complex,0.0000
A1L2M_docked_complex,0.0000
A1L31_docked_complex,0.0000
A1L3A_docked_complex,0.0000
A1L3E_docked_complex,0.0000
A1L54_docked_complex,0.0000
A1L61_docked_complex,0.0000
A1L9C_docked_complex,0.0000
A1LVL_docked_complex,0.0000
A1LW5_docked_complex,0.0000
A1LW9_docked_complex,0.0000
A1LWW_docked_complex,0.0000
A1LXG_docked_complex,0.0000
A1LXQ_docked_complex,0.0000
A1LY1_docked_complex,0.0000
A1LYD_docked_complex,0.0000
A1LYF_docked_complex,0.0000
A1LYU_docked_complex,0.0000
A1LZ5_docked_complex,0.0000
A1LZJ_docked_complex,0.0000
A1N_docked_complex,0.0000
A1V_docked_complex,0.0000
A3E_docked_complex,0.0000
A4A_docked_complex,0.0000
A5B_docked_complex,0.0000
A7G_docked_complex,0.0000
A82_docked_complex,0.0000
A84_docked_complex,0.0000
A8T_docked_complex,0.0000
A91_docked_complex,0.0000
A92_docked_complex,0.0000
A95_docked_complex,0.0000
A97_docked_complex,0.0000
AA2_docked_complex,0.0000
AAZ_docked_complex,0.0000
AE6_docked_complex,0.0000
AE8_docked_complex,0.0000
AEJ_docked_complex,0.0000
AEU_docked_complex,0.0000
AFQ_docked_complex,0.0000
AFU_docked_complex,0.0000
AH7_docked_complex,0.0000
AHQ_docked_complex,0.0000
AIJ_docked_complex,0.0000
AIY_docked_complex,0.0000
AJ4_docked_complex,0.0000
AJU_docked_complex,0.0000
AK3_docked_complex,0.0000
ANW_docked_complex,0.0000
AOQ_docked_complex,0.0000
AP6_docked_complex,0.0000
AQ2_docked_complex,0.0000
AQX_docked_complex,0.0000
AQY_docked_complex,0.0000
ASD_docked_complex,0.0000
AT8_docked_complex,0.0000
AUN_docked_complex,0.0000
AVD_docked_complex,0.0000
AX0_docked_complex,0.0000
AY6_docked_complex,0.0000
AY7_docked_complex,0.0000
AY8_docked_complex,0.0000
AYZ_docked_complex,0.0000
AZ6_docked_complex,0.0000
B0O_docked_complex,0.0000
B14_docked_complex,0.0000
B2D_docked_complex,0.0000
B2X_docked_complex,0.0000
B50_docked_complex,0.0000
B5G_docked_complex,0.0000
B5Q_docked_complex,0.0000
B6C_docked_complex,0.0000
B6N_docked_complex,0.0000
B76_docked_complex,0.0000
B83_docked_complex,0.0000
B84_docked_complex,0.0000
B97_docked_complex,0.0000
B9C_docked_complex,0.0000
B9Z_docked_complex,0.0000
BA8_docked_complex,0.0000
BAB_docked_complex,0.0000
BAX_docked_complex,0.0000
BCM_docked_complex,0.0000
BFG_docked_complex,0.0000
BFI_docked_complex,0.0000
BFX_docked_complex,0.0000
BHY_docked_complex,0.0000
BI8_docked_complex,0.0000
BII_docked_complex,0.0000
BIJ_docked_complex,0.0000
BIM_docked_complex,0.0000
BJO_docked_complex,0.0000
BK4_docked_complex,0.0000
BK8_docked_complex,0.0000
BM2_docked_complex,0.0000
BMI_docked_complex,0.0000
BMK_docked_complex,0.0000
BMS_docked_complex,0.0000
BMV_docked_complex,0.0000
BN8_docked_complex,0.0000
BNE_docked_complex,0.0000
BO6_docked_complex,0.0000
BOD_docked_complex,0.0000
BPI_docked_complex,0.0000
BQD_docked_complex,0.0000
BQE_docked_complex,0.0000
BRE_docked_complex,0.0000
BS8_docked_complex,0.0000
BU0_docked_complex,0.0000
BV5_docked_complex,0.0000
BVV_docked_complex,0.0000
BWR_docked_complex,0.0000
BX3_docked_complex,0.0000
BYB_docked_complex,0.0000
BYU_docked_complex,0.0000
C0M_docked_complex,0.0000
C0Q_docked_complex,0.0000
C12_docked_complex,0.0000
C1P_docked_complex,0.0000
C23_docked_complex,0.0000
C3F_docked_complex,0.0000
C52_docked_complex,0.0000
C5W_docked_complex,0.0000
C7N_docked_complex,0.0000
C85_docked_complex,0.0000
C89_docked_complex,0.0000
C9O_docked_complex,0.0000
CBJ_docked_complex,0.0000
CDZ_docked_complex,0.0000
CF8_docked_complex,0.0000
CGQ_docked_complex,0.0000
CI2_docked_complex,0.0000
CIA_docked_complex,0.0000
CID_docked_complex,0.0000
CIH_docked_complex,0.0000
CJG_docked_complex,0.0000
CKE_docked_complex,0.0000
CKG_docked_complex,0.0000
CM6_docked_complex,0.0000
CMF_docked_complex,0.0000
CMI_docked_complex,0.0000
CP8_docked_complex,0.0000
CPB_docked_complex,0.0000
CPF_docked_complex,0.0000
CQ7_docked_complex,0.0000
CQU_docked_complex,0.0000
CRI_docked_complex,0.0000
CSI_docked_complex,0.0000
CT5_docked_complex,0.0000
CTI_docked_complex,0.0000
CU8_docked_complex,0.0000
CVN_docked_complex,0.0000
CVQ_docked_complex,0.0000
CWZ_docked_complex,0.0000
