ID,SMILES,affinity,COM,RMSD,mcs_size,PLIP_sim_1MVN,PLIP_sim_1QZU_pred,Cluster
AQ2,CC(C)c1cc2c(ccnc2[nH]1)c3ccc(cc3)S(=O)(=O)NC4CCS(=O)(=O)CC4,-7.4,31.8130988475936,1.74355156991597,9,0,0,no
4FN,CC(C)(C)c1cccc(c1)C(=O)NCC2(CCCCC2)NC(=O)c3cccc4c3con4,-7.74,36.7662474064861,2.51380042804521,12,0,0,2642
HIZ,c1ccc(cc1)COC[C@H](c2csc(n2)NC(=O)Nc3ccc(c(c3)Cl)F)N,-7.21,7.31530199367525,6.21333481294764,7,0,0,2533
WT3,COc1cc(ccc1F)c2cnc3nc2NCCCNS(=O)(=O)c4cccc(c4)N3,-7.65,34.6134642075904,4.17950949652626,4,0,0,2406
V7I,CCC(=O)N1CC[C@@H]2[C@H]1C[C@]2(C)Oc3c4ccnn4cc(n3)c5cnn(c5)C,-7.34,29.9632129564358,1.23272087442661,7,0,0,no
ZYP,c1cc2c(c(c(nc2N3CCCCS3(=O)=O)C(=O)NCc4ccc(cc4)F)O)nc1,-7.26,26.5871255704378,5.85458153426326,6,0,0,no
ZG7,c1cc(cc(c1)Br)Oc2cnc3c(c(nn3c2O)C4(CC4)c5ccc(cc5)Cl)C#N,-7.36,30.7582489972865,8.70442867726164,2,0,0,2531
2V2,Cc1c(cccc1N2C=Nc3cc(ccc3C2=O)C(C)(C)C)C4=CN(C(=O)C(=C4)NC(=O)NC)C,-7.71,35.6010994298536,4.72968262236519,12,0,0,no
TUH,CC(C)c1cc(c(cc1O)O)C2=NNC(=O)N2c3ccc4c(c3)ccn4C,-7.5,33.3600444092265,0.686708591617545,9,0,0,no
W13,c1ccc(c(c1)SC2=C(C[C@H](CC2=O)c3c(ccc(c3Cl)NC4CCOCC4)Cl)O)Cl,-7.72,36.0063921164037,7.05335998091256,2,0,0,no
MVB,C[C@H]1C=CC2=CCC[C@@H]([C@@H]2[C@H]1CC[C@H]3C[C@H](CC(=O)O3)O)O,-7.37,31.2971515659143,2.9004234277144,6,0,0,no
3TH,c1ccc2c(c1)C[C@H](C(=O)N2)NC(=O)c3cc4cc(sc4[nH]3)Cl,-7.29,28.2001469485523,6.33141015737004,3,0,0,no
WLK,c1ccc(cc1)c2nc(cn2c3ccnc(n3)N[C@@H]4CCN(C4)C(=O)c5nccs5)C6CC6,-7.7,35.4033777306786,7.05276459782916,2,0,0,no
4XN,Cn1c2ccc(cc2cn1)c3ccc(cc3)C4=NC5(CC5)C(=O)N4C[C@@H]6CCN(C6)C(=O)C7CC7,-7.72,36.1749131390131,4.03877508172593,4,0,0,no
1GG,[H]/N=C(/c1ccc(cc1)CNC(=O)C2CC(C3=C(N=C(C(=O)N23)NC4CCC4)Cl)(CC)CC)\N,-7.57,33.9557860978861,6.62910267264278,6,0,0,2351
88M,CCOC1=CC(=O)N(C=C1c2cc(ccc2Oc3ccc(cc3F)F)NS(CC)(O)O)C,-7.51,33.448606868379,2.13109351784589,6,0,0,no
ZHO,Cc1nnc2n1cc(nc2NC)c3nc4ccc(cc4n3Cc5ccccc5)N6CCN(CC6)C,-7.54,33.747382033428,7.19628039589397,5,0,0,no
DKU,Cc1ccc2c(c1)nc(n2c3ccccc3)CCC4=COc5ccccc5C4=O,-7.39,31.9647135192827,0.644682100211862,6,0,0,no
B2X,CSc1nc(nc(n1)N)c2c3cccc4c3c(cc2Cl)COC4,-7.3,28.7382543099448,1.07632005727914,4,0,0,2343
TK1,CS(=O)(=O)c1ccc(cc1)Oc2cc3c(cc2CN4C(=O)CCC4=O)[nH]c(n3)c5ccccn5,-7.59,34.151779915739,2.17772657814414,4,0,0,1931
2V8,Cc1cccc(c1)c2nc(c(n2c3cc(ccc3C)Cl)c4cccc(c4)Cl)C(=O)O,-7.47,33.1000423324217,2.58400370570328,4,0,0,2668
8GJ,C[C@@](CCN1C=CC(=CC1=O)c2ccc(cc2F)OC)(C(=O)NO)S(=O)(=O)C,-7.5,33.4507539973214,1.93336511174024,10,0,0,no
113,C[C@H]1CC2=C([C@@H](O1)OC)C(=O)c3c(cc(c(c3C(=O)O)O)O)O2,-7.3,28.8376120567339,1.64200853787678,4,0,0,no
53L,C[C@@H]1CN2c3ccc(cc3C[C@@]4([C@H]2[C@@H](O1)C)C(=O)NC(=O)N=C4O)N(=O)=O,-7.23,17.6687698629187,0.800192251993196,4,0,0,no
11V,c1ccc(cc1)[C@H](Cn2c3c(cn2)c(nc(n3)SCCN4CCOCC4)Nc5ccccc5)Cl,-7.55,33.8950586575099,1.44382416201533,6,0,0,no
253,Cc1c(ccc2c1nc(c3c2c4cc(c(cc4nc3)OC)OC)N)N,-7.25,27.3069549318687,0.553660603994336,4,0,0,no
JJS,CC1=C([C@H](NC(=O)N1c2cccc(c2)C(F)(F)F)c3ccc(nc3)C#N)C(=O)C,-7.6,34.3719422501288,4.02172141763213,5,0,0,no
W9X,Cc1ccc(c(c1n2c(c(c3c2nc(c(n3)C)C)C(=O)N4CCn5c(ccn5)C4)N)C)O,-7.35,31.0424602003394,2.0261818594738,4,0,0,no
PXD,COc1cnc(n2c1nc(n2)NS(=O)(=O)c3c(cccc3OCC(F)F)C(F)(F)F)OC,-7.3,29.1216330026643,1.64080551426019,5,0,0,no
I01,COc1ccc(c(c1F)C(=O)c2ccc(cc2)C(=O)O[C@@H]3CCCNC[C@H]3NC(=O)c4ccncc4)O,-7.57,34.1276748417789,0.532285189179874,4,0,0,no
I5G,COc1cc2c(ccnc2Cl)cc1C(=O)N[C@@H](c3ccc(c(c3)Cl)C#N)[C@H]4C[C@@H](CN4)O,-7.44,32.9964213395813,5.8225327675616,5,0,0,no
3UI,CCS(=O)(=O)c1ccc(cc1CNC(=O)c2cc(cc(c2)OC(F)(F)F)N3CCNCC3)Cl,-7.46,33.154599490021,7.40419038581895,6,0,0,2507
WYU,C[C@H]1CNCCCN1c2nccc(n2)c3nc(on3)[C@]4(CCCc5c4c(c(s5)N)C#N)C,-7.34,30.911253127424,0.119022871944481,4,0,0,1934
KII,Cn1cc(c(n1)C(=O)Nc2cc(nn2C)c3ccccn3)c4ccncc4,-7.31,29.8072166886112,1.5592065130572,4,0,0,no
A1LXQ,COC(=O)c1cc(cc(c1)C(=O)OC)c2cc3c(o2)C=CNC3=O,-7.25,27.7271925801821,1.72795232504353,4,0,0,no
LIC,C[C@@H](C(C)(C)O)Nc1nccc(n1)N(c2ccc(cc2)OC)C(=O)NCc3ccccc3Cl,-7.49,33.4747028181145,3.82990369635512,13,0,0,no
NFT,CC(C)C[C@@H](C(=O)NCCN)N[C@@H](c1ccc(cc1)c2ccc(cc2)S(=O)(=O)N)C(F)(F)F,-7.33,30.7171504007104,4.36679837648275,18,0,0,1389
ZT3,Cc1ccc2c(c1C)N(Cc3cccnc3N2)C(=O)Nc4ccc(cc4)C(C)(C)C,-7.35,31.4354470760933,2.66974159120941,12,0,0,no
81V,C[C@]([C@@H](C(=O)NO)NC(=O)c1ccc(cc1)C#Cc2ccc(cc2)CN3CCOCC3)(C(F)F)O,-7.4,32.5646730787976,4.55683378742703,12,0,0,no
2GK,B(c1c(c2ccccc2s1)/C=C/C(=O)O)(O)O,-7.24,27.5269402516868,5.94320928663609,5,0,0,no
5O1,Cn1cc(cn1)c2ccc(c(c2)OC)Nc3ncc4ccnc(c4n3)NC5CCCCC5,-7.66,35.4052327469767,3.91054437106909,4,0,0,no
30K,CCN1CCC(CC1)Nc2ccc3c(c2)/C(=C(\c4ccccc4)/c5[nH]c6ccc(cc6n5)OC)/C(=O)N3,-7.4,32.6375923194127,3.92066105623124,6,0,0,no
GHF,C[C@@H](c1cc(c(c(c1)NC(=O)c2cc(n3c2cc(cc3)OC)C(=O)C)F)c4cnn(c4)C5CC5)O,-7.65,35.1685246331208,6.52415415044568,7,0,0,1750
76Q,Cc1cc(cc(c1)c2cnc3ccc(cc3c2CCCCNC)c4cc(cnc4)O)C,-7.34,31.3795568826967,4.86663787994153,13,0,0,no
YJJ,Cc1cc(cc(c1O)C#N)c2cn(c3c2C(=O)N(C=N3)C)CC(=O)Nc4cc(ncc4Cl)N5CCOCC5,-7.69,37.0849971958218,6.5442821521746,6,0,0,no
QUJ,CC(C)COc1cc(nc2c1cccc2N)C(=O)O,-7.23,27.251200480471,1.82455870471718,13,0,0,no
OS8,C[C@@H]1CC(=O)Nc2cccc(c2N1)C(=O)NCCCN3CCCc4c3cc(cc4)OC,-7.65,35.2434156105674,5.70493731510514,11,0,0,no
879,c1ccc(c(c1)c2ccc(n2Cc3cccc(n3)N)c4ccc(cc4)Oc5cncnc5)Cl,-7.48,33.5166942628184,2.35048635608917,3,0,0,no
KUV,Cn1c(c(cn1)NC(=O)c2c(sc(n2)c3c(cccc3F)F)N)N4CC[C@H]([C@@H](CC4)F)N,-7.5,33.7389116143378,2.27132775055448,4,0,0,no
870,COc1cc(c2c(c1)nc(o2)NS(=O)(=O)c3cc(ccc3Cl)Cl)c4cccc(c4)N,-7.37,32.1706520297886,0.366288081254547,4,0,0,1943
9P2,CCCCn1c(c(nc1c2ccccc2)c3ccccc3)CN(Cc4ccc5c(c4)OCO5)Cc6ccc7c(c6)OCO7,-7.59,34.4891934932179,3.90073294485161,9,0,0,no
J63,CC(C)C1=C(N(C(=O)N(C1=O)O)COCc2ccccc2)CC3CCCCC3,-7.48,33.5433086680716,3.01110672450651,9,0,0,2668
19E,Cc1cnc(c2c1[nH]c3c2c4ccc(cc4cc3)O)Cl,-7.26,28.5153517164747,2.4432886608927,4,0,0,no
1O5,CCOc1cc2c(cc1c3cnn(c3)C)[nH]nc2c4ccc(c(c4)S(=O)(=O)N)C,-7.28,29.0283685920086,1.2191943894809,6,0,0,no
PRM,CC[N+](C)(CC)CCC[n+]1c2cc(ccc2c3ccc(cc3c1c4ccccc4)N)N,-7.47,33.4531958633401,2.28498382128664,14,0,0,no
7SD,Cc1cc(nc(c1CNC(=O)c2cnn(c2)Cc3ccc(cc3)Cn4cccn4)C)N,-7.3,29.8929297600309,6.03665311855986,6,0,0,no
HRY,CN1C=C(C=CC1=O)c2ccc3c(c2)c(nc(n3)N4CCN(CC4)CCN(C)C)NCc5cccc(c5)Cl,-7.63,34.9956037576452,4.10443382097261,9,0,0,2018
CT5,CCc1cc(c(cc1O)O)c2c(c(n[nH]2)C)c3ccc4c(c3)OCCO4,-7.46,33.3978271747373,0.78966481370005,6,0,0,no
0LS,c1ccc(cc1)C[C@@H]2CNC[C@H]2CN(c3ccccc3)c4ccc(cc4)Cl,-7.5,33.8137586895223,2.71903967632668,4,0,0,no
EKL,CCn1c2ccc(cc2c3c1ccc(c3)OC4CCC4)C(=O)NCc5ccc(cc5)S(=O)(=O)CC,-7.4,32.8196226788096,5.54613403499407,6,0,0,no
HUP,C/C=C/1\[C@@H]2CC3=C([C@]1(CC(=C2)C)N)C=CC(=O)N3,-7.25,28.5034360008654,2.11667293894621,5,0,0,2079
EY1,c1cc(ccc1C23CC4CC(C2)CC(C4)C3)NC(=O)CSc5[nH]cnn5,-7.31,30.6772204487298,6.22762949518358,7,0,0,no
48U,CN(C)C(=O)c1ccc(c(c1)F)N2CC[C@@H](C2=O)NS(=O)(=O)/C=C/c3ccc(s3)Cl,-7.25,28.5314657762728,1.85870984410542,6,0,0,no
GTV,Cc1cc(c2c(c1)OC(=O)C=C2CP(=O)(O)O)C,-7.26,28.752792436487,8.6947268639293,5,0,0,no
9D1,c1cc(cc(c1)O)CN(CCN2CCCC2)c3nc4ccc(cc4s3)c5ccncc5,-7.54,34.1694564683259,3.13353170019927,9,0,0,no
6ED,c1cc2c(cc1F)c(nn2CCN3CCC(CC3)(F)F)Nc4cnccc4C(=O)O,-7.24,28.3436224256781,2.04509054783079,6,0,0,no
TFK,CC(C)[C@@H](C(=O)C(F)(F)F)NC(=O)CN1C(=CC=C(C1=O)NS(=O)(=O)NC)c2ccccc2,-7.59,34.6799591764101,5.43619661453375,13,0,0,no
A1AQK,CCN1C(=NN(C1=O)c2cc3c(cc2F)C(=O)N(C=C3C(C)C)c4ccccc4C)CO,-7.46,33.4765537077626,2.8649187987964,9,0,0,no
A3E,CC(C)n1cc(nn1)c2cc(cnc2N)c3ccc(cc3)CN4CCOCC4,-7.38,32.6305546155714,0.487245940714618,9,0,0,no
J20,COc1ccc(cc1)C2(c3cc(ccc3-c4c2c(c(cc4)C=O)C#Cc5ccc(cc5)O)O)c6ccc(cc6)OC,-7.58,34.5890085098157,4.67017677816365,4,0,0,no
MPY,CCc1cccc(c1NC(=O)n2cc\3c(c2)N=N/C3=N/C(=O)c4ccc(cc4)N5CCN(CC5)C)CC,-7.63,35.1951763002613,3.69253214318806,6,0,0,no
A1AL6,CC(C)[C@@H](c1ccc2c(n1)NC(=O)CO2)Nc3c4cc([nH]c4ncn3)c5cnn(c5C#N)C,-7.41,33.0616095792783,1.86901241959171,11,0,0,2100
8CF,CCC(=O)Nc1c(c(no1)c2cc(c(cc2O)O)Cl)c3ccc(cc3)OC,-7.18,16.6083722464327,4.90283621466667,9,0,0,no
P7Q,C[C@]1(Cc2cc(c3c(c2C(=O)C1)C(=O)c4cccc(c4C3=O)OC)O)O,-7.26,28.9645112100029,2.45374041613545,4,0,0,no
XEF,c1ccc2c(c1)c(ns2)N3CCN(CC3)CCc4cc5c(cc4Cl)NC(=O)C5,-7.39,32.8933400916768,2.20660378022953,6,0,0,no
WQK,Cc1cc(ccc1Nc2ncc3ccc(cc3n2)C(=O)N4CCC[C@@H]4C)S(=O)(=O)NC,-7.42,33.1444576417286,9.24216689343809,5,0,0,1900
A1EKX,COC(=O)c1cc(c[nH]1)Oc2c(ccc3c2oc(c3)c4ccc(c(c4)OCC5=CC5)OC(F)F)O,-7.23,28.2412667802318,1.81009187220394,4,0,0,no
2FZ,CNC(=O)O[C@H]1COc2ccc(cc2[C@@H]1NC(=O)c3ccc(cc3)F)N4CCN(CC4)C5COC5,-7.53,34.1661274913774,6.55749805392711,7,0,0,2131
3GF,CN1CCN(CC1)c2cc(c(nn2)c3ccc4ccccc4c3)c5ccncc5,-7.58,34.6804714504878,1.81767603034126,4,0,0,2308
A1AIK,c1ccc2c(c1)N(CS2(=O)=O)C(=O)c3cc(c(c(c3)Cl)O)Cl,-7.18,18.4147201902975,8.70466775343446,2,0,0,1584
U0D,Cc1cc(cc(c1)Nc2nccc(n2)c3c(ncn3C4CCN(CC4)CCN(C)C)c5ccc(cc5)C(F)(F)F)C,-7.42,33.1786158539998,3.00628932196834,9,0,0,no
SS8,c1ccc(cc1)/C=C\c2coc3c2[nH]c(c3)C(=O)O,-7.33,31.7443777762845,7.04570077421003,3,0,0,no
Y2D,C=CC(=O)N1C[C@H]([C@@H](C1)OCc2ccc(cc2)C(F)(F)F)n3cc(nn3)c4cccnc4,-7.66,37.4912499239196,4.01476482187435,4,0,0,1978
R09,Cc1cc(ccc1c2nc(c(n2C)c3ccc4cc(ccc4c3)OC)c5ccncc5)S(=O)(=O)C,-7.47,33.6857202094977,0.928616220213246,4,0,0,no
58V,c1cc(c(cc1Nc2c3ncc(n3cc(n2)C4CC4)c5c[nH]nc5)Cl)C(=O)N6CCOCC6,-7.63,35.5326579955772,7.0524877174271,2,0,0,no
F4N,Cc1ccc(cc1S(=O)(=O)N(C)/N=C/c2cnc3n2cc(cc3)Br)[N+](=O)[O-],-7.28,29.7883807448079,1.76063903768524,4,0,0,no
X4Z,Cc1nc2ccsc2c(n1)N=C3C4=C(C(N(C4)C(=O)N[C@H](CN(C)C)c5ccccc5)(C)C)N=N3,-7.63,35.5598374732973,3.30903891937454,8,0,0,no
Q8J,CCN1CCN(CC1)C(=O)Nc2cc(ccn2)c3cn(c4c3ccnc4)C5CCOCC5,-7.21,27.8494195080088,2.86431451783058,6,0,0,no
A1ATL,CCCCc1nc(c(n1Cc2ccc(cc2)c3ccccc3c4[nH]nnn4)C(=O)O)Cl,-7.32,31.6088536080577,1.64128244198888,9,0,0,no
L0G,c1cc2c(cc1C[NH+]3CCOCC3)[nH]c([nH+]2)c4c(c[nH]n4)NC(=O)NC5CC5,-7.31,31.4443724878794,6.33513479317211,3,0,0,no
KV1,CCc1cc(n(n1)C)C(=O)N[C@@H]2C[C@H](N(C2)C(=O)c3coc4c3cccc4)C(=O)NCC,-7.32,31.6276895437973,4.56645029202526,9,0,0,no
2C5,Cn1cncc1[C@@H](c2ccc(cc2)C#N)OCc3c(cc(c(n3)Cl)C#N)c4cccc(c4)Cl,-7.56,34.6091601573983,2.36658710834835,4,0,0,no
08H,Cc1nnc2n1-c3ccc(cc3C(=NC2)c4ccccc4)Cl,-7.29,30.6028151253986,2.4081797224937,4,0,0,no
J6T,c1ccc(c(c1)CC(=O)O)OCc2cccc(c2)c3cccc(c3)[C@@H](CO)N,-7.55,34.4895892235202,9.41684738689771,8,0,0,2348
QVZ,CC1(c2ccccc2-c3c1cc(cc3)C[C@@H](CC(=O)O)C(=O)C(=O)O)C,-7.25,29.160403344537,5.01363988459654,11,0,0,2022
0WP,CC(C)(C#N)c1cccc(c1)C(=O)Nc2ccc(c(c2F)C(=O)Nc3cc4c([nH]nc4nc3)OC)F,-7.61,35.2989027597837,4.43330702464,10,0,0,no
FCC,c1ccc(cc1)N2c3ccccc3C(C2=O)(Cc4ccncc4)Cc5ccncc5,-7.37,32.8038832671449,1.85699958688795,3,0,0,no
A1LYU,CC1=CC(=O)Oc2c1ccc3c2c(c(o3)[C@H](c4ccccc4)O)c5ccccc5,-7.39,33.0752545343755,8.02481102910062,4,0,0,no
1PK,c1cc2cccc3c2c(c1)NC(=N3)N,-7.19,27.3037156991155,7.05345768089711,2,0,0,2476
A1H0T,[H]/N=C(\N)/Nc1[nH]c2cc(cc(c2n1)Cl)Cl,-7.18,26.7388401043867,6.33496051628966,3,0,0,no
U0J,CN1C=CN([C]1[Ru](Cl)Cl)Cc2c3ccccc3cc4c2cccc4,-7.63,35.9988718414919,1.93465834924218,4,0,0,2245
E0L,CNc1cccc2c1NC(=O)C(=C2)C(=O)Nc3cccc(c3)C(=O)O,-7.28,30.2744369457887,5.35742778790853,5,0,0,no
6QL,COc1cc(nc(n1)Oc2cccc(c2C(=O)O)Oc3nc(cc(n3)OC)OC)OC,-7.26,29.5062660695041,0.892427362877085,4,0,0,1787
MVE,CCOC1(CCN(CC1)C(C)C)c2ccc(nc2)c3cc4c(ccnn4c3)N5CCN(CC5)C(=O)C6CC6,-7.15,8.12360140610382,1.00736409267096,9,0,0,no
4P3,CN(c1ccc(cc1OCC(F)(F)F)c2cc(ccc2Cl)C(=O)N)C(=O)c3c(cccc3Cl)F,-7.52,34.217585798683,3.14065969618278,5,0,0,no
I5N,Cc1cc(cc(n1)C)c2cc3c(cc2C4CC4)c(n[nH]3)N[C@@H]5CCNC[C@H]5F,-7.36,32.6366508866643,0.416608530812836,4,0,0,no
WHJ,C[C@H](Cc1ccc(cc1)OC)NC[C@@H](c2ccc(c3c2C=CC(=O)N3)O)O,-7.58,34.8928334477095,7.04612739491653,13,0,0,no
O28,C1CCc2c(c(nn2CC(=O)Nc3c(c4c(s3)CCCC4)C(=O)N)C(F)(F)F)C1,-7.39,33.1069627254477,7.22715301556019,6,0,0,no
7HL,c1ccc(cc1)C(=O)Nc2c(cccc2OCc3ccc(cc3)Cl)C(=O)O,-7.4,33.2149938665968,2.48631604258266,4,0,0,905
UNN,C[C@@H](C(c1ccccc1)c2ccccc2)Nc3c4cc(c(cc4ncn3)F)F,-7.5,34.1257356549528,6.58704412212503,9,0,0,no
Y2S,CNC(=O)Cc1cccc(c1)CNC(=O)c2cc(c(cn2)OC)/C=C/C3CCC(CC3)C(F)(F)F,-7.53,34.3763843489935,7.63655628402428,8,0,0,1557
ZQT,c1c(cc2c(c1O)Cc3c(cc(cc3O2)O)O)O,-7.19,27.5358638992758,8.70379867945347,2,0,0,2538
A1D6I,Cc1cccc(n1)c2c(nc([nH]2)CNc3ccccc3F)c4ccc5ncnn5c4,-7.58,34.9368485479383,8.37010188369703,5,0,0,no
YXD,CC(C)([C@H]1CCN(C1)c2cc(c(nc2)C(F)(F)F)NC(=O)c3cccc(n3)c4cnn(c4)C)O,-7.31,31.6765882240325,0.983608911599326,9,0,0,no
5T5,c1cc(ccc1[C@]2(COC(=N2)N)[C@@H]3C[C@H]3C(=O)c4cc(cnc4)Cl)OC(F)F,-7.29,30.8660347829845,0.463822880659647,3,0,0,no
S3Z,Cc1nc2cc(c(cc2c(n1)N[C@H](C)c3cc(cc(c3)N)C(F)(F)F)OC)OC,-7.41,33.3566176036683,7.40368679422366,7,0,0,no
5S6,Cc1cc(c(cc1OC)C)CNC[C@H](c2ccc(cc2)C#CCO)NC(=O)c3cc(on3)C,-7.53,34.4025706144108,6.93197045891402,9,0,0,2455
XLQ,C1C[C@H](C[C@H](C1)C(F)(F)F)CN2Cc3c(c(nc(n3)N)C(F)(F)F)C2=O,-7.2,28.106101560444,1.47393803556131,3,0,0,no
1A0,CCc1c(c2c([nH]1)nc(nc2N3CC[C@H](C3)N)Sc4cc5c(nccn5)nc4)Cl,-7.26,29.8367464329501,0.928833416183696,6,0,0,no
A1L3E,CCOc1cc(cc(c1O)Br)C2C3=C(CCCC3=O)NC(=C2C(=O)Nc4ccccc4OC)C,-7.25,29.627925505082,1.25234416234767,6,0,0,2635
A1B4W,COc1ccncc1CC(=O)N2C[C@H](C[C@H]3[C@H]2CCCC3)C(=O)N,-7.19,27.7951686899837,1.06626984379975,4,0,0,no
ZWE,Cc1c2cc(cc(c2oc1[C@H](C(F)(F)F)NC(=O)Nc3cnc(nc3)N)F)F,-7.3,31.462410917417,5.79634704619768,6,0,0,no
EKM,C[n+]1ccc(c2c1cccc2)/C=C/Cc3[n+](c4ccccc4s3)C,-7.53,34.4632324741444,3.42511805264225,5,0,0,no
46A,CCCCN(Cc1ccc(cc1)c2ccccc2c3n[nH]nn3)c4nc(cc(n4)C)C,-7.29,31.0975203917806,1.64190847753401,13,0,0,no
5T8,C[C@]1(COCC(=N1)N)c2cccc(c2)Nc3cccc4c3ncc(c4)Cl,-7.61,35.9624714025723,2.08837347512079,4,0,0,1128
M51,Cc1cc(n(n1)c2ccccc2)N3CCN(CC3)[C@H]4C[C@H](NC4)C(=O)N5CCSC5,-7.27,30.4508585343437,1.46206981714138,4,0,0,no
085,c1ccnc(c1)c2c([nH]c(n2)c3ccc(cc3)C(=O)N)c4ccc5c(c4)OCO5,-7.53,34.5319592710718,6.33023329503349,3,0,0,no
6FV,c1cc(ccc1N2c3cc(ccc3C=C4C2=NC(=O)NC4=O)C#N)O,-7.22,28.9817657526526,8.7038667495687,2,0,0,no
AIJ,C[C@@H](COc1ccc(cc1)[C@H]2[C@H](Sc3cc(ccc3O2)O)c4ccc(cc4)O)N5CCCC5,-7.4,33.3948567336533,3.27462501026758,9,0,0,no
935,[H]/N=C/c1cccc(n1)c2ccc(c(c2)C(F)(F)F)OCCCN3CCN(CC3)C,-7.21,28.7392250550168,1.37637341008641,9,0,0,no
K5K,Cc1cc2c(cc(n2C)C(=O)N[C@H](CO)c3ccc(cc3)S(=O)(=O)CC(=O)O)c(c1Cl)Cl,-7.32,32.1992280477017,6.94037801939461,9,0,0,no
NY3,CCN(CC)c1ccc2c(c1)OC(=O)C(=C2C)CCOC(=O)NCc3cccc(c3)c4cnc[nH]4,-7.59,35.4418243106422,5.52516443852802,11,0,0,no
19P,Cc1ccc(cn1)c2ccc3c(n2)c4c(cn3)N(C(=O)N4C5CCN(CC5)C(=O)[C@H](C)O)C,-7.58,35.1909787210654,6.77538615644225,7,0,0,1995
S40,Cc1ccc(cc1NS(=O)(=O)c2ccc(cc2)C3CC3)C(=O)NCc4cccnc4,-7.28,30.9981098829051,5.86552324746563,6,0,0,no
H0N,c1cc(c(cc1CN2C=C(c3c(cnn3C4CCNCC4)C2=O)C(=O)Nc5ccncc5)Cl)Cl,-7.4,33.4195614497554,6.33633974137833,3,0,0,no
2UT,c1cc2c(c(c1)C(=O)N)O/C(=C\c3ccc(cc3)OCCN4CCOCC4)/C2=O,-7.31,32.0641164143062,0.839019206713129,6,0,0,no
YWE,Cn1cnc(n1)COC(=O)N[C@H]2CCc3c2c(ccc3C(=O)Nc4ccc(c(c4)Cl)F)F,-7.55,34.8224186124485,5.61012682576567,4,0,0,1590
9IM,CC1(c2ccc(cc2N(C1=O)Cc3c(cccc3Cl)F)C(=O)NCc4c(cc(cc4F)F)F)C,-7.6,35.8420882850344,7.92800996848465,6,0,0,no
E1M,C[C@@H](c1c(ccc(c1Cl)N)Cl)Oc2ccc3c(c2)c(c(cn3)/C=C/C(=O)O)C4CC4,-7.32,32.288370142714,1.58476725819847,6,0,0,1021
MKH,c1ccc(cc1)C(c2ccccc2)([C@H]3CCCN3S(=O)(=O)CCCN4C=CC(=O)NC4=O)O,-7.52,34.4921995178662,2.34736610743086,8,0,0,no
5CJ,C[C@]12CC[C@@H](C[C@H]1CC[C@@H]2O)c3cc(c(c(c3F)F)O)F,-7.17,27.3779492200099,0.291977513740472,4,0,0,no
KX8,c1ccc(cc1)CNC(=O)c2cn(nc2c3ccc(c(c3)Cl)Cl)CCCC(=O)O,-7.45,33.8598391472394,5.31205178793516,9,0,0,no
HRA,c1ccc(cc1)Oc2ccc(c(c2)Cl)C(=O)c3c[nH]c4c3c(ncn4)N[C@@H]5CC[C@H](OC5)CO,-7.48,34.1260370045191,1.48499232390415,4,0,0,no
S61,Cc1ccccc1[C@H](CC(=O)O)NC(=O)C2=CC(=O)N(N2)c3ccccc3F,-7.35,32.8719272179398,6.64492997500845,11,0,0,no
38Q,COc1c(cnc(n1)OC)c2ccc3c(c2)ncc(c3Nc4cccc(c4)C(=O)O)C(=O)N,-7.25,30.3461287696834,0.980310684300977,4,0,0,no
6DA,c1ccc(cc1)c2cc3c(cn2)ncc4c3n(cn4)c5ccc6c(c5)sc(n6)NCCN7CCOCC7,-7.32,32.3448135584868,7.18357586287491,8,0,0,no
I30,C/C(=N\NC(=O)c1cc(ccc1O)Br)/c2[nH]c3ccccc3n2,-7.19,28.5190650458569,0.104297530047491,5,0,0,no
A1BY9,c1c(cc(nc1c2cnco2)NC(=O)C3CC3)C(F)(F)F,-7.16,27.2244915748793,6.33106156693894,3,0,0,no
DGW,Cc1cccc2c1CC[C@@H](C[C@@H]2O)CN3CCC(CC3)c4c(cccc4Cl)Cl,-7.53,34.7414931949854,2.11626936760894,4,0,0,no
HVN,Cc1c(c(n(n1)C)C)c2cccc3c2[nH]c(c3CCCO[C@@H]4CCCc5c4cccc5)C(=O)O,-7.5,34.4234155875276,3.76260749008517,9,0,0,no
C0Q,CN1c2c(cc3cc2OCCOC[C@H]4CNCCN4c5ncc(c(n5)N3)Cl)CCC1=O,-7.53,34.7501837745395,1.91993225855737,4,0,0,no
A1IFQ,CC1(c2ccc(c3c2c(n(c3Nc4ccc(cc4)O)c5ccc(cc5)O)C[C@@H]1O)C(=O)O)C,-7.38,33.3226599964142,2.71180514990375,4,0,0,no
EUI,c1cc(c(cc1I)F)Nc2c(ccc(c2F)F)C(=O)N3CC(C3)([C@@H]4CCCCN4)O,-7.47,34.1149987419712,7.05330898303713,2,0,0,no
XXQ,c1cc2c(cc1C(F)(F)F)nc(s2)CN3C(=O)c4c(nccn4)C(=N3)CC(=O)O,-7.5,34.4350937540454,7.10995527383157,6,0,0,no
A1IJV,COc1ccc(cc1OC)N2C(=O)N(C(=O)C(=N2)C(=O)O)Cc3cccc(c3)C(F)(F)F,-7.46,34.0481404869691,3.17823842125005,4,0,0,2608
5RL,CN1CCc2cccc-3c2C1Cc4c3c(c(cc4)O)O,-7.16,27.3739970837407,1.23983171951586,4,0,0,2659
